"id","displayName","phoneNumber","email","expertises","uid"
"PPtX2nCKf35Qck7AI9cONAyVTb4A","Patricia Ramos Flores","+59168354570","patricia.ramos66@gmail.com","[{""name"":""Asistencia auto/moto"",""id"":""uFvf1J3wr22BOFOiFs4b""}]",
"PQsg28JYcCeRisrT3AaXfkp5yFj1","Limbert Jimenez Gamboa","+59177371647","limbertjimenez59@gmail.com","[{""name"":""Asistencia auto/moto"",""id"":""uFvf1J3wr22BOFOiFs4b""}]",
"PkP5AZs0O5tDj3YG17q1HdeZyXpZ","Fernanda Garcia Martinez","+59174855630","fernanda.garcia10@gmail.com","[{""name"":""Jardinería"",""id"":""nv1yfLUhhRJ0ow8ooY1M""}]",
"PlINioA8rUqyvpuUus0tc5by1JqE","David Gonzalez Diaz","+59171955185","david.gonzalez62@gmail.com","[{""name"":""Aire acondicionado y calefón"",""id"":""5OF9nRYFsjzsymh1hZZN""}]",
"PnddogHflSIq2uu11b52EmNrVB2C","Sofia Sanchez Chavez","+59163961753","sofia.sanchez98@gmail.com","[{""name"":""Plomería"",""id"":""HW9xvBPRO5A98hOzG4Qr""}]",
"PqurkYkFDSEYs8iUjcIrK3RsLYHz","Andrea Hernandez Flores","+59178943520","andrea.hernandez12@gmail.com","[{""name"":""Gimnasio y nutrición"",""id"":""i7cJInymptrDzJvmeoDL""}]",
"PtcGcV672WWmAu5f9WZBZRIT0cY9","Fernanda Martinez Mendoza","+59173842005","fernanda.martinez73@gmail.com","[{""name"":""Limpieza"",""id"":""GupAPQj7pRHS9HtEsoQE""}]",
"Q8hRl6AIbcfocbf3NN7dGQBlMH92","Carlos Peralta Lopez ","+59171099547","peraltalopezcarlos974@gmail.com","[{""name"":""Canaletas"",""id"":""aEyz8O9yINaMF8p4FQhK""},{""name"":""Cerrajería"",""id"":""0dPeu6TzKtfS5kddE8i0""},{""name"":""Pintor"",""id"":""xcRyLmqJOHAjUStWbSOt""},{""name"":""Soldador"",""id"":""iEV4j5vJur7V6ZUBmSHE""}]",
"Q8yK29CH3QprgiOGgjEV68ukwLp0","Ricardo Castillo Cruz","+59163926723","ricardo.castillo78@gmail.com","[{""name"":""Jardinería"",""id"":""nv1yfLUhhRJ0ow8ooY1M""}]",
"QCCWptSyFiNuQlR3BxwcKTqMclj2","Damian Ortiz Carrriob","+59172175745","damianortizcarrion@gmail.com","[{""name"":""Aire acondicionado y calefón"",""id"":""5OF9nRYFsjzsymh1hZZN""},{""name"":""Electricista"",""id"":""4nEaRhSHpcxYcbryVrpK""},{""name"":""Técnicos de electrodomésticos"",""id"":""9GtGhWlmirDeVJGPRoqt""}]",
"QFdxrVa1bNh7WSMQ8a5YtQYZxSH3","Juan Pablo Aguilera Gemy ","+59173677241","aguileragemyjuanpablo@gmail.com","[{""name"":""Electricista"",""id"":""4nEaRhSHpcxYcbryVrpK""}]",
"QJTD0yUc3A1N4QooQ2qLoLCP0crb","Jorge Jimenez Gutierrez","+59175554299","jorge.jimenez72@gmail.com","[{""name"":""Aire acondicionado y calefón"",""id"":""5OF9nRYFsjzsymh1hZZN""}]",
"QOAocNtWhJX8jYjHwCZHKSUCyN02","Juan Carlos Calderón Siles","+59177623104","juancarloscalderonsiles765@gmail.com","[{""name"":""Asistencia auto/moto"",""id"":""uFvf1J3wr22BOFOiFs4b""}]",
"QZFZwAGpSNTPC8GN2GxNsNAmde2G","Daniel Rivera Gonzalez","+59171720663","daniel.rivera97@gmail.com","[{""name"":""Plomería"",""id"":""HW9xvBPRO5A98hOzG4Qr""}]",
"QavJRuacS6n7WdvxWh3IL1gcnRwT","Daniel Castillo Morales","+59170168089","daniel.castillo64@gmail.com","[{""name"":""Limpieza"",""id"":""GupAPQj7pRHS9HtEsoQE""}]",
"QdfAxyQzrrgeQkOYEODS8dSLHPqF","Miguel Jimenez Hernandez","+59169489041","miguel.jimenez80@gmail.com","[{""name"":""Limpieza"",""id"":""GupAPQj7pRHS9HtEsoQE""}]",
"QhwwIVpxO1n4VFaKN4KJrYcRgNOf","Valeria Cruz Ruiz","+59173977095","valeria.cruz57@gmail.com","[{""name"":""Gimnasio y nutrición"",""id"":""i7cJInymptrDzJvmeoDL""}]",
"QoWGOCm6IJidlmniZ9nYcNg5Yxg4","Laura Ramos Vargas","+59164430850","laura.ramos60@gmail.com","[{""name"":""Aire acondicionado y calefón"",""id"":""5OF9nRYFsjzsymh1hZZN""}]",
"QxgsBujxXI7HOJGzTU10fRsAlI3h","David Cruz Gonzalez","+59169748582","david.cruz98@gmail.com","[{""name"":""Asistencia auto/moto"",""id"":""uFvf1J3wr22BOFOiFs4b""}]",
"Qz07JDv58ciBgist9JgmPzxAPRM1","Elena Rodriguez Romero","+59170310399","elena.rodriguez46@gmail.com","[{""name"":""Plomería"",""id"":""HW9xvBPRO5A98hOzG4Qr""}]",
"R06wFcrQeGRn7xZOGwv1Jqch4FO2","Jimena Flores Moreno","+59177639793","jimenitafloreamoreno@gmail.com","[{""name"":""Eventos"",""id"":""xeirGYDAqA2Q5o2dSLbV""}]",
"RC1b4tPkpnrHyPv5QxFEBKT6u14P","Sofia Perez Gomez","+59173988458","sofia.perez39@gmail.com","[{""name"":""Plomería"",""id"":""HW9xvBPRO5A98hOzG4Qr""}]",
"RFoRLJSFMJng9FtH38i1zjIPMaWH","Fernando Suarez Mendoza","+59173333789","fernando.suarez14@gmail.com","[{""name"":""Jardinería"",""id"":""nv1yfLUhhRJ0ow8ooY1M""}]",
"RHFCKhx4o7cBK3KwMMdKYYPjxI6K","Patricia Rodriguez Cruz","+59171674644","patricia.rodriguez39@gmail.com","[{""name"":""Aire acondicionado y calefón"",""id"":""5OF9nRYFsjzsymh1hZZN""}]",
"RJuTMKsIGbdTyTWSOAt1ThuNjRE2","María Mariela Oruño Huanca ","+59175639057","orunomariela@gmail.com","[{""name"":""Belleza y estética"",""id"":""qWPSMa5r4Yfwl3Q73Rvn""}]",
"RK74A21IK1rvTn9QbdCorHYxN4Pa","Ricardo Ramirez Ruiz","+59160561787","ricardo.ramirez43@gmail.com","[{""name"":""Asistencia auto/moto"",""id"":""uFvf1J3wr22BOFOiFs4b""}]",
"RLjGi2O4PzNZVgnMB5IJn1LUxeK2","Milton Miguel Flores ricaldez","+59176316332","miltonflores1996@gmail.com","[{""name"":""Belleza y estética"",""id"":""qWPSMa5r4Yfwl3Q73Rvn""}]",
"RM12IGe5AR4rELbPxEvojImQ8v8i","Andrea Flores Rivera","+59172583832","andrea.flores80@gmail.com","[{""name"":""Asistencia auto/moto"",""id"":""uFvf1J3wr22BOFOiFs4b""}]",
"RNEKalotTdF3yev4jMZJs3TkzKmz","Jose Rodriguez Suarez","+59167166413","jose.rodriguez65@gmail.com","[{""name"":""Limpieza"",""id"":""GupAPQj7pRHS9HtEsoQE""}]",
"ROH4wJcepDepV9ywxuLd2cS0MWX2","Matilde Lopez Guerra","+59176635428","guerralopezmatilde@gmail.com","[{""name"":""Modista/costurera"",""id"":""oerjLKDkJ42FIfo6ilzq""}]",
"ROrGbxHdyqBrvbwxGHoKma85GPuX","Sofia Romero Reyes","+59173786252","sofia.romero74@gmail.com","[{""name"":""Plomería"",""id"":""HW9xvBPRO5A98hOzG4Qr""}]",
"RPnCWllD6byBfGdCKhG6ASgLcNoc","Paula Castillo Reyes","+59168751926","paula.castillo79@gmail.com","[{""name"":""Jardinería"",""id"":""nv1yfLUhhRJ0ow8ooY1M""}]",
"RTgQxtZeu3ebBPhrmw8I588HEoOA","Pedro Cruz Cruz","+59169545291","pedro.cruz26@gmail.com","[{""name"":""Cerrajería"",""id"":""0dPeu6TzKtfS5kddE8i0""}]",
"RWPqkMPEo9ZFhHvkqh5RYoCCkEq1","Jose Daniel Heredia Banzer ","+59176750374","josephbanzer0101@gmail.com","[{""name"":""Técnicos de computadoras y dispositivos electrónicos"",""id"":""ofgvEBCreL64b4HrCTLD""},{""name"":""Técnicos de electrodomésticos"",""id"":""9GtGhWlmirDeVJGPRoqt""}]",
"RXyhQKR2aziCXhtsfeC5voI6yOMM","David Gomez Torres","+59165035618","david.gomez71@gmail.com","[{""name"":""Gimnasio y nutrición"",""id"":""i7cJInymptrDzJvmeoDL""}]",
"RaiAPYbQINmmomGlybZHGErOrJ2O","Pedro Gomez Mendoza","+59170184218","pedro.gomez78@gmail.com","[{""name"":""Plomería"",""id"":""HW9xvBPRO5A98hOzG4Qr""}]",
"RcvLd2jr3dJSRaiou0Ci1GIy6Ezn","Patricia Gonzalez Rivera","+59164603998","patricia.gonzalez37@gmail.com","[{""name"":""Limpieza"",""id"":""GupAPQj7pRHS9HtEsoQE""}]",
"RkYlbuN8r5sEtKkdRCH7","Jose carlos Saavedra",,"solocarnes.sc2020@gmail.com",,
"RmxpQwPiBTejzIxl49aBDoLCREQS","Fernanda Rodriguez Ramirez","+59166792871","fernanda.rodriguez83@gmail.com","[{""name"":""Electricista"",""id"":""4nEaRhSHpcxYcbryVrpK""}]",
"RqUKPF3jrdKjeRDqRTRb","Ysabel Justiniano Castedo","+59169598401","ysabel3839mas25@gmail.com","[""Limpieza""]",
"Rvn5oUrcnnO0fABzkDhGFXwiLr8o","Gabriela Perez Gomez","+59175526988","gabriela.perez42@gmail.com","[{""name"":""Jardinería"",""id"":""nv1yfLUhhRJ0ow8ooY1M""}]",
"SG3hvJaHER0lhLDVcEAAchNjlD1H","Elena Flores Ruiz","+59177106514","elena.flores36@gmail.com","[{""name"":""Cerrajería"",""id"":""0dPeu6TzKtfS5kddE8i0""}]",
"SILq4p1FkpydNsYZ6NsZCDK5W6tX","Mariana Gutierrez Gutierrez","+59162493881","mariana.gutierrez77@gmail.com","[{""name"":""Plomería"",""id"":""HW9xvBPRO5A98hOzG4Qr""}]",
"SJe1KunkzaBLgIsYC8KgcWLZKtEs","Javier Diaz Ruiz","+59161035122","javier.diaz50@gmail.com","[{""name"":""Jardinería"",""id"":""nv1yfLUhhRJ0ow8ooY1M""}]",
"SK8ZE2TTbCo7NXVWPe3Etvktc02y","Daniel Gomez Morales","+59160133834","daniel.gomez78@gmail.com","[{""name"":""Electricista"",""id"":""4nEaRhSHpcxYcbryVrpK""}]",
"SLXSN7oOrFIP9VAFxVcmEXiqpZej","Javier Silva Hernandez","+59163872307","javier.silva76@gmail.com","[{""name"":""Aire acondicionado y calefón"",""id"":""5OF9nRYFsjzsymh1hZZN""}]",
"SQW5YPopFHgawhUDM0AJy4m2KN13","Crisbel Alvarez ","+59177336492","crisbelalvarez009@gmail.com","[{""name"":""Belleza y estética"",""id"":""qWPSMa5r4Yfwl3Q73Rvn""}]",
"SXAuUpRcc6gYvsqT5GelL7HXqUyr","Jorge Vargas Ortiz","+59178868199","jorge.vargas15@gmail.com","[{""name"":""Aire acondicionado y calefón"",""id"":""5OF9nRYFsjzsymh1hZZN""}]",
"SXjuDuh4SsU94ranfdz5UzXbsMPp","Roberto Silva Chavez","+59162374099","roberto.silva15@gmail.com","[{""name"":""Plomería"",""id"":""HW9xvBPRO5A98hOzG4Qr""}]",
"Sa3pZyApvyNGLNdDVAQJoYOYuRyt","Manuel Perez Silva","+59179746829","manuel.perez51@gmail.com","[{""name"":""Plomería"",""id"":""HW9xvBPRO5A98hOzG4Qr""}]",
"SaWxePoY80aA8yfQ4BqGECuhVXa7","Javier Rodriguez Silva","+59169393296","javier.rodriguez87@gmail.com","[{""name"":""Cerrajería"",""id"":""0dPeu6TzKtfS5kddE8i0""}]",
"SbTVMuZ0MSBxJUeeY06hSbmlzXDy","Laura Rodriguez Vargas","+59179980290","laura.rodriguez28@gmail.com","[{""name"":""Asistencia auto/moto"",""id"":""uFvf1J3wr22BOFOiFs4b""}]",
"SdmVRgA0lOS8DAsbPVmMj91xLO53","Jorge Muñoz Estrada","+59171637896","jormunoz15@gmail.com","[]",
"SjCiBTdkIDdprXmIJjV92NgauKy1","heidy jhoselin aro  mamani ","+59174945843","heidicita2902@gmail.com","[{""name"":""Vidriería"",""id"":""J3n844lWm27PGmq3YlYU""}]",
"SkUHkFL8iHQr3QJpZdtzkWHVWwMI","Fernando Garcia Ramos","+59169053331","fernando.garcia42@gmail.com","[{""name"":""Asistencia auto/moto"",""id"":""uFvf1J3wr22BOFOiFs4b""}]",
"SomZvbHlAKb8eaLmpzPLG4iOVH72","Ronald Pacheco Tuco","+59162007986","jsjkwkwkwkwiw@gmail.com","[{""name"":""Belleza y estética"",""id"":""qWPSMa5r4Yfwl3Q73Rvn""}]",
"Spb9evbJnMTHf6IsCVNbPXg0xCM2","Claudina Padilla Bustamante ","+59160931172","claudinapadilla2@gmail.com","[{""name"":""Modista/costurera"",""id"":""oerjLKDkJ42FIfo6ilzq""}]",
"SsqHqUE8g4NIFqG0a0b1eEZantfv","Gabriela Lopez Castro","+59167814407","gabriela.lopez22@gmail.com","[{""name"":""Plomería"",""id"":""HW9xvBPRO5A98hOzG4Qr""}]",
"SwfqbD9vDDUuzq4OP91SkCtlMmZ2","Ronald andres Oliver chavez ","+59177694803","oliverdiablo81@gmail.com","[{""name"":""Aire acondicionado y calefón"",""id"":""5OF9nRYFsjzsymh1hZZN""}]",
"Sx69R13LXD9114sl7Xx4E6gxM3DW","Valeria Jimenez Castillo","+59166018806","valeria.jimenez55@gmail.com","[{""name"":""Electricista"",""id"":""4nEaRhSHpcxYcbryVrpK""}]",
"SyhCvFsz0qqsUEbwEs6mg1CtCutx","Fernando Diaz Ortiz","+59162850780","fernando.diaz21@gmail.com","[{""name"":""Cerrajería"",""id"":""0dPeu6TzKtfS5kddE8i0""}]",
"T04tfJmD9GH3u7hvJ3topTm6m1Z4","Manuel Martinez Garcia","+59172666899","manuel.martinez30@gmail.com","[{""name"":""Jardinería"",""id"":""nv1yfLUhhRJ0ow8ooY1M""}]",
"T211UNYjAjWopj9w3yAixG8Q5rKY","Fernanda Mendoza Flores","+59165337424","fernanda.mendoza36@gmail.com","[{""name"":""Limpieza"",""id"":""GupAPQj7pRHS9HtEsoQE""}]",
"T8FvvhuljorJA4emTbBtj5b2i7KE","Paula Reyes Romero","+59165417393","paula.reyes78@gmail.com","[{""name"":""Aire acondicionado y calefón"",""id"":""5OF9nRYFsjzsymh1hZZN""}]",
"T8cFbEbBmHQthD9sieblfBq3OfQK","Fernanda Reyes Morales","+59174791241","fernanda.reyes58@gmail.com","[{""name"":""Cerrajería"",""id"":""0dPeu6TzKtfS5kddE8i0""}]",
"THbP7RceOpqTXfRr2xl4F2qJSrqg","Andrea Castro Ortiz","+59162963754","andrea.castro20@gmail.com","[{""name"":""Cerrajería"",""id"":""0dPeu6TzKtfS5kddE8i0""}]",
"TJ17a9VZ0sCd2FjFHcoRXh1wx9wO","Jorge Gonzalez Suarez","+59173721183","jorge.gonzalez45@gmail.com","[{""name"":""Cerrajería"",""id"":""0dPeu6TzKtfS5kddE8i0""}]",
"TJVLtOD9RaOG2d71GDqV1f4SKggp","Elena Garcia Ruiz","+59165633150","elena.garcia62@gmail.com","[{""name"":""Cerrajería"",""id"":""0dPeu6TzKtfS5kddE8i0""}]",
"TKdyAyOaB7kC4dzD8UtvXykAmM0W","Lucia Torres Castro","+59165933654","lucia.torres60@gmail.com","[{""name"":""Asistencia auto/moto"",""id"":""uFvf1J3wr22BOFOiFs4b""}]",
"TPdmV5DoHPnjJCnoRp6E36ec1VQt","Elena Lopez Chavez","+59168950038","elena.lopez46@gmail.com","[{""name"":""Aire acondicionado y calefón"",""id"":""5OF9nRYFsjzsymh1hZZN""}]",
"TUhz81rTla4AxVZZcQQJPyAu5ZzS","Juan Sanchez Diaz","+59178241891","juan.sanchez57@gmail.com","[{""name"":""Plomería"",""id"":""HW9xvBPRO5A98hOzG4Qr""}]",
"TZHetUj8SkzWNHuuXRMAP6SPnGWN","Ana Mendoza Castillo","+59166042502","ana.mendoza86@gmail.com","[{""name"":""Plomería"",""id"":""HW9xvBPRO5A98hOzG4Qr""}]",
"TbS50gDqiEvpeyNkGOXOE8AypeyB","Jose Gonzalez Jimenez","+59167088233","jose.gonzalez98@gmail.com","[{""name"":""Limpieza"",""id"":""GupAPQj7pRHS9HtEsoQE""}]",
"TbwYW6pxvVBiUMUKtYwxyecd0ZsV","Jose Rodriguez Ramos","+59174847408","jose.rodriguez25@gmail.com","[{""name"":""Cerrajería"",""id"":""0dPeu6TzKtfS5kddE8i0""}]",
"TdLzkxnSK5ZuLD3k7jEuCjh33q5T","David Jimenez Hernandez","+59163736919","david.jimenez22@gmail.com","[{""name"":""Electricista"",""id"":""4nEaRhSHpcxYcbryVrpK""}]",
"TjfzNNZgfot3fqmxc7iiCL4PdByt","Daniel Rivera Ruiz","+59171020443","daniel.rivera57@gmail.com","[{""name"":""Cerrajería"",""id"":""0dPeu6TzKtfS5kddE8i0""}]",
"U20BKEoXZuegk3ZZGqRRTa7gpts2","Juan Carlos Hurtado Aguilera","+59176357462","juancarloshurtadoaguilera90@gmail.com","[{""name"":""Modista/costurera"",""id"":""oerjLKDkJ42FIfo6ilzq""}]",
"U2lBKVfood9Tgk7Q2IdQ1yTx3AJZ","Pedro Silva Martinez","+59169604120","pedro.silva12@gmail.com","[{""name"":""Asistencia auto/moto"",""id"":""uFvf1J3wr22BOFOiFs4b""}]",
"U3xWP8OkuMQbE0arWtWb10KBwXY9","Javier Chavez Castillo","+59167485927","javier.chavez52@gmail.com","[{""name"":""Jardinería"",""id"":""nv1yfLUhhRJ0ow8ooY1M""}]",
"U65LSSPd1WaQy9HizMaZWuFgU5Re","Lucia Martinez Gonzalez","+59173630420","lucia.martinez24@gmail.com","[{""name"":""Asistencia auto/moto"",""id"":""uFvf1J3wr22BOFOiFs4b""}]",
"U6E7L2HPUAimL5Epm0mFADCRGUZG","Ana Ramos Castillo","+59169821670","ana.ramos96@gmail.com","[{""name"":""Asistencia auto/moto"",""id"":""uFvf1J3wr22BOFOiFs4b""}]",
"U8rmc7YjtzsEQ4niWn5HdvkBdG76","Maria Reyes Flores","+59179338033","maria.reyes98@gmail.com","[{""name"":""Electricista"",""id"":""4nEaRhSHpcxYcbryVrpK""}]",
"U9NXxOXsGKMEjS8QYn33f4B0W6x2","Miguel Hugo Cardozo Calizaya","+59171358367","milerhuley9@gmail.com","[{""name"":""Asistencia auto/moto"",""id"":""uFvf1J3wr22BOFOiFs4b""}]",
"UAvOdHylBw00kCIYQrr18KQM3rvn","Carlos Castillo Martinez","+59177848588","carlos.castillo44@gmail.com","[{""name"":""Limpieza"",""id"":""GupAPQj7pRHS9HtEsoQE""}]",
"UHHUSchMG0bq9sV9bvGjmJ9CTIdU","Andrea Chavez Suarez","+59179388614","andrea.chavez35@gmail.com","[{""name"":""Jardinería"",""id"":""nv1yfLUhhRJ0ow8ooY1M""}]",
"ULkvWmUwzx3acYeZTkqTi7ttPKbp","Fernando Gutierrez Ramirez","+59174715456","fernando.gutierrez73@gmail.com","[{""name"":""Asistencia auto/moto"",""id"":""uFvf1J3wr22BOFOiFs4b""}]",
"UM743J2X92FmH0Z0h5XS0TBkiSw8","Maria Cruz Ruiz","+59170500033","maria.cruz58@gmail.com","[{""name"":""Asistencia auto/moto"",""id"":""uFvf1J3wr22BOFOiFs4b""}]",
"UOfHNWH3a56tsHZdrrerLTGe7ez7","Jorge Rivera Gomez","+59166515097","jorge.rivera14@gmail.com","[{""name"":""Cerrajería"",""id"":""0dPeu6TzKtfS5kddE8i0""}]",
"UYxavdr8YoEc4u2oNzjcyiqHlPp6","Patricia Rivera Gomez","+59173386564","patricia.rivera66@gmail.com","[{""name"":""Limpieza"",""id"":""GupAPQj7pRHS9HtEsoQE""}]",
"UZWTROqLONSBPBwedpAlqj9D4bY2","María Milagros ","+59172610889","rcotecnology64@gmail.com","[{""name"":""Técnicos de computadoras y dispositivos electrónicos"",""id"":""ofgvEBCreL64b4HrCTLD""}]",
"UbxmbDgXzX8FwIof1wnYqvxg9UQi","Javier Ramos Morales","+59164945329","javier.ramos67@gmail.com","[{""name"":""Electricista"",""id"":""4nEaRhSHpcxYcbryVrpK""}]",
"UekiOkEkgAMPlAjlJeEnhUX9jwGA","Paula Ramos Cruz","+59165566294","paula.ramos54@gmail.com","[{""name"":""Aire acondicionado y calefón"",""id"":""5OF9nRYFsjzsymh1hZZN""}]",
"Ui3rNO3PWUrp1hLQioqHgzVrvpuQ","Daniel Ramos Ramos","+59161644167","daniel.ramos45@gmail.com","[{""name"":""Limpieza"",""id"":""GupAPQj7pRHS9HtEsoQE""}]",
"UkMrTaO5rugbpOHUaQBB6APL5Pu1","walter sosa lino","+59162124047","waltersosalino@gmail.com","[{""name"":""Vidriería"",""id"":""J3n844lWm27PGmq3YlYU""}]",
"UlmFKoOBOtMwyBfaSttzIdrydo8U","Miguel Morales Silva","+59170408832","miguel.morales85@gmail.com","[{""name"":""Jardinería"",""id"":""nv1yfLUhhRJ0ow8ooY1M""}]",
"UnK96OQvVGZfZbNsFN2luoeMBNk2","Ricardo ","+59171086685","ricardoortizlimon@gmail.com","[{""name"":""Jardinería"",""id"":""nv1yfLUhhRJ0ow8ooY1M""}]",
"UodooTuu3F5UukyTGcyakE9Ktrn5","Valeria Ramirez Castillo","+59167756359","valeria.ramirez42@gmail.com","[{""name"":""Aire acondicionado y calefón"",""id"":""5OF9nRYFsjzsymh1hZZN""}]",
"UrTdfwAZCxgQhNs91Xo0imZPs51O","Elena Ortiz Ortiz","+59175109073","elena.ortiz86@gmail.com","[{""name"":""Gimnasio y nutrición"",""id"":""i7cJInymptrDzJvmeoDL""}]",
"Uvx2zBg3Ul0kvJSIF5Lgkl9sMyTp","Francisco Romero Cruz","+59169414324","francisco.romero45@gmail.com","[{""name"":""Plomería"",""id"":""HW9xvBPRO5A98hOzG4Qr""}]",
"UxuHHEUbSCbabqiztetcktVWiijo","Lucia Torres Lopez","+59165500731","lucia.torres88@gmail.com","[{""name"":""Limpieza"",""id"":""GupAPQj7pRHS9HtEsoQE""}]",
"V2RgJP6Wa6Z7UjqUWsOdHqJph4p2","SAUL CHAVEZ MENDOZA ","+59175714046","saulitomen000@gmail.com","[{""name"":""Albañilería"",""id"":""wOm91xVIuu9KBqfYkjas""}]",
"V3AXd29YwFe5KYfrgOBOovugJmR2","Sabino Quispe Velarde","+59168809727","saquive2@gmail.com","[{""name"":""Belleza y estética"",""id"":""qWPSMa5r4Yfwl3Q73Rvn""}]",
"VAIu6CWNf8RdtSenBqf1xmBIVzz1","Dylan Luna Pizarro Miranda","+59173630682","dylanpizarromiranda@gmail.com","[{""name"":""Area de salud"",""id"":""3nikpxFQAWAQLOGk9lYG""}]",
"VBK25NEDkGOCUbbt9TipJiXJ40O2","Franz Reinaldo Polanco ","+59176076635","frangenes350@gmail.com","[{""name"":""Técnicos de computadoras y dispositivos electrónicos"",""id"":""ofgvEBCreL64b4HrCTLD""}]",
"VChpnJsTvljhFY4O8yU28GHZ5LHC","Francisco Gonzalez Suarez","+59167881292","francisco.gonzalez84@gmail.com","[{""name"":""Cerrajería"",""id"":""0dPeu6TzKtfS5kddE8i0""}]",
"VEMlnOQ9uXUNJPipOVCtJM45dhub","Daniela Hernandez Suarez","+59170651875","daniela.hernandez81@gmail.com","[{""name"":""Electricista"",""id"":""4nEaRhSHpcxYcbryVrpK""}]",
"VGcBY1I44z3nDymXwTcBNau6IT3j","Jose Chavez Gomez","+59168618854","jose.chavez27@gmail.com","[{""name"":""Aire acondicionado y calefón"",""id"":""5OF9nRYFsjzsymh1hZZN""}]",
"VGk6i0jgByWwhcrEgINGYw5uwFAV","Carolina Romero Chavez","+59179702884","carolina.romero26@gmail.com","[{""name"":""Aire acondicionado y calefón"",""id"":""5OF9nRYFsjzsymh1hZZN""}]",
"VOxaU3MTkKrzM6LluSdRJ2JEqUPo","Pedro Suarez Castro","+59177261070","pedro.suarez97@gmail.com","[{""name"":""Electricista"",""id"":""4nEaRhSHpcxYcbryVrpK""}]",
"VOxovmjLqFtv6LhHW1GnjVJaZQqM","David Gonzalez Sanchez","+59178319013","david.gonzalez51@gmail.com","[{""name"":""Asistencia auto/moto"",""id"":""uFvf1J3wr22BOFOiFs4b""}]",
"VQAk01bU5nYCzoLB4Z6PueVX3DSZ","Manuel Mendoza Castro","+59166695489","manuel.mendoza85@gmail.com","[{""name"":""Gimnasio y nutrición"",""id"":""i7cJInymptrDzJvmeoDL""}]",
"VUelG9YtyiYJEP8qPcRaFqPrxfx2","Yolanda Pachury Medina ","+59172664416","yolandapachurimedina@gmail.com","[{""name"":""Modista/costurera"",""id"":""oerjLKDkJ42FIfo6ilzq""}]",
"VmNOvGlCr4VH2yTFdwYUY8LqeBa2","Beimar Andrade rodado","+591 67801757","beimarandrade014@gmail.com","[{""name"":""Técnicos de electrodomésticos"",""id"":""9GtGhWlmirDeVJGPRoqt""}]",
"VpHpjgwrA8aHJx8wGZsZnWMDTjc6","Paula Ramos Ruiz","+59163427113","paula.ramos15@gmail.com","[{""name"":""Jardinería"",""id"":""nv1yfLUhhRJ0ow8ooY1M""}]",
"VuYbWb8R5IlzM7Ks1EP7o6R71zWi","Fernando Reyes Castro","+59164648723","fernando.reyes52@gmail.com","[{""name"":""Limpieza"",""id"":""GupAPQj7pRHS9HtEsoQE""}]",
"VwDcHtUdLlEcNbttVEbk0iJatEYy","Jorge Garcia Chavez","+59174243881","jorge.garcia11@gmail.com","[{""name"":""Electricista"",""id"":""4nEaRhSHpcxYcbryVrpK""}]",
"WCOgpQx3mKXF43sIu9s7f7Q309u1","Carlos Eduardo ","+59162000604","dokhodarkar@gmail.com","[{""name"":""Belleza y estética"",""id"":""qWPSMa5r4Yfwl3Q73Rvn""}]",
"WOXn0Mvn09PJd5ioCssVTkWtGUa2","Andrea Borja ","+59162103411","borjaandrea218@gmail.com","[{""name"":""Belleza y estética"",""id"":""qWPSMa5r4Yfwl3Q73Rvn""}]",
"WRZSJ9gGMspG798PmfLH3meOaMD9","Mariana Ramos Flores","+59167461602","mariana.ramos86@gmail.com","[{""name"":""Jardinería"",""id"":""nv1yfLUhhRJ0ow8ooY1M""}]",
"WVSm8ttYFKV6AaY40nsRIwAFZna2","Jimmy Jove","+59171010186","jimmyjove903@gmail.com","[{""name"":""Jardinería"",""id"":""nv1yfLUhhRJ0ow8ooY1M""}]",
"WW3EptYTvcHnHz0kqA8HChQNLp78","Elena Rodriguez Gutierrez","+59166045620","elena.rodriguez94@gmail.com","[{""name"":""Limpieza"",""id"":""GupAPQj7pRHS9HtEsoQE""}]",
"WWnBNjywnFYxXxr6Gnga9TMOIBg2","Darlin Yuliana Totora Ibarra ","+59170860455","darling152901@gmail.com","[{""name"":""Belleza y estética"",""id"":""qWPSMa5r4Yfwl3Q73Rvn""}]",
"WYbwVevlEF7aupcCoceVvf6hp9QV","Paula Lopez Gutierrez","+59163069539","paula.lopez61@gmail.com","[{""name"":""Gimnasio y nutrición"",""id"":""i7cJInymptrDzJvmeoDL""}]",
"WehdQaPE3dZkHDf5dQ20hYBrzxC2","celena Zarate escobar ","+59174958186","celenatuenfermerita26@gmail.com","[{""name"":""Medicina"",""id"":""3nikpxFQAWAQLOGk9lYG""}]",
"WoM7ipk7JSZXCZDYuQ2LR9gZ9Ay2","Toribia Caseres Mamani ","+59178040378","olivia.jahel@gmail.com","[{""name"":""Modista/costurera"",""id"":""oerjLKDkJ42FIfo6ilzq""}]",
"Wq3FM8tIxu8juRHb4fxCtyHfFgEl","Mariana Cruz Jimenez","+59175306174","mariana.cruz11@gmail.com","[{""name"":""Electricista"",""id"":""4nEaRhSHpcxYcbryVrpK""}]",
